Local Time,Offset
1716107089.0397854,4.634384950002034
1716107099.16211,4.6314918994903564
1716107109.2404757,4.631765524546306
1716107119.3106146,4.637996435165405
1716107129.388069,4.634107907613118
1716107139.4507084,4.633672714233398
1716107149.5140755,4.633089939753215
1716107159.5781124,4.633318583170573
1716107169.640733,4.6332738399505615
1716107179.7125924,4.636285861333211
1716107189.7963705,4.636030117670695
1716107199.8784025,4.635485092798869
1716107209.961037,4.635365168253581
1716107220.0450003,4.635310570398967
1716107230.2376149,4.63137952486674
1716107240.3013084,4.63131586710612
1716107250.3739216,4.634215831756592
1716107260.4574137,4.634008804957072
1716107270.5413532,4.634211540222168
1716107280.6277943,4.633355299631755
1716107290.70582,4.629709482192993
1716107300.778036,4.6329967975616455
1716107310.8873131,4.628670851389567
1716107320.9633725,4.628795703252156
1716107331.0252903,4.628733078638713
1716107341.0962381,4.631658951441447
1716107351.1823654,4.63179628054301
1716107361.3935306,4.631523211797078
1716107371.4777706,4.630959351857503
1716107381.5633268,4.631425221761067
1716107391.6455886,4.629575649897258
1716107401.715574,4.627290964126587
1716107411.7787483,4.626625219980876
1716107421.8493588,4.626957893371582
1716107431.9301336,4.626374085744222
1716107442.0029194,4.629918654759725
1716107452.0857236,4.629490613937378
1716107462.17088,4.629953781763713
1716107472.2486913,4.625654538472493
1716107482.320885,4.629040797551473
1716107492.5652902,4.628347396850586
1716107502.6363628,4.625124057133992
1716107512.6963623,4.624779462814331
1716107522.762303,4.627960840861003
1716107532.8417225,4.628781000773112
1716107542.921971,4.62716809908549
1716107552.9994214,4.628229300181071
1716107563.0758626,4.623978773752849
1716107573.1352205,4.623742739359538
1716107583.201149,4.626826127370198
1716107593.2818565,4.6266186237335205
1716107603.353801,4.623143116633098
1716107613.4123895,4.623043934504191
1716107623.6406214,4.625570456186931
1716107633.7153141,4.622493664423625
1716107643.775057,4.622387568155925
1716107653.8335457,4.621469815572103
1716107663.892663,4.6214204629262285
1716107673.9564743,4.6250245571136475
1716107684.028231,4.621111472447713
1716107694.0856915,4.621135870615642
1716107704.1437404,4.621036926905314
1716107714.2036169,4.61985977490743
1716107724.2717702,4.623998959859212
1716107734.3500996,4.623354196548462
1716107744.423576,4.620028416315715
1716107754.5485742,4.6223859786987305
1716107764.6361892,4.618493318557739
1716107774.7146404,4.6217695871988935
1716107784.8003845,4.618513902028401
1716107794.8749678,4.621645212173462
1716107804.9591084,4.617807070414226
1716107815.036316,4.620772997538249
1716107825.1221216,4.6172135670979815
1716107835.1912804,4.617695728937785
1716107845.2636354,4.617379824320476
1716107855.3430798,4.619996706644694
1716107865.4270403,4.617179870605469
1716107875.4958947,4.617222547531128
1716107885.6907463,4.617537101109822
1716107895.7606049,4.621065616607666
1716107905.8469627,4.620893796284993
1716107915.9231548,4.61654257774353
1716107925.9915445,4.620043039321899
1716107936.0669239,4.616055727005005
1716107946.1346369,4.619894186655681
1716107956.2181318,4.619478225708008
1716107966.3017337,4.618324518203735
1716107976.377798,4.61559518178304
1716107986.4508533,4.61346419652303
1716107996.5210974,4.618101437886556
1716108006.6145642,4.612202008565267
1716108016.7197878,4.617204109827678
1716108026.798499,4.613785584767659
1716108036.8708894,4.61321481068929
1716108046.9296272,4.613872766494751
1716108056.9940252,4.616551240285237
1716108067.0667746,4.6130298773447675
1716108077.1275098,4.610813061396281
1716108087.1900127,4.61201810836792
1716108097.2477884,4.612348874409993
1716108107.3057842,4.61228330930074
1716108117.3708136,4.6145492394765215
1716108127.4477756,4.615716616312663
1716108137.5216238,4.611827532450358
1716108147.6068504,4.614185094833374
1716108157.6860094,4.6146910190582275
1716108167.766063,4.613897403081258
1716108177.8392093,4.610438982645671
1716108187.8966362,4.609919786453247
1716108197.9553146,4.610280752182007
1716108208.013938,4.610113859176636
1716108218.0719633,4.609766006469727
1716108228.129317,4.609334627787272
1716108238.1888847,4.609235604604085
1716108248.253788,4.611332734425862
1716108258.3301694,4.611835877100627
1716108268.4072435,4.611493984858195
1716108278.514289,4.611229578653972
1716108288.596526,4.611589431762695
1716108298.680826,4.61055342356364
1716108308.7646973,4.610799074172974
1716108318.8422754,4.607466459274292
1716108328.9202948,4.612831672032674
1716108339.010586,4.606810728708903
1716108349.0818365,4.610305468241374
1716108359.166955,4.610168695449829
1716108369.2484267,4.6066200733184814
1716108379.3222225,4.609742561976115
1716108389.4008386,4.605611165364583
1716108399.474563,4.609329382578532
1716108409.7023036,4.6054101785024
1716108419.7768342,4.609117031097412
1716108429.857756,4.604848464330037
1716108439.930858,4.60807744661967
1716108450.0156517,4.608132839202881
1716108460.0959446,4.6044548352559405
1716108470.167698,4.607353210449219
1716108480.248231,4.604129393895467
1716108490.321193,4.607217073440552
1716108500.3997946,4.603434085845947
1716108510.4724367,4.606636047363281
1716108520.561099,4.606769959131877
1716108530.6484358,4.606271028518677
1716108540.8412278,4.602985779444377
1716108550.9033842,4.602581739425659
1716108560.9646719,4.6019541422526045
1716108571.0330355,4.6053792635599775
1716108581.1143448,4.604938983917236
1716108591.1966922,4.604436000188191
1716108601.2712724,4.6014002958933515
1716108611.3398962,4.604302167892456
1716108621.413884,4.600541512171428
1716108631.4954069,4.604266166687012
1716108641.5915585,4.600231329600017
1716108651.6616824,4.60318128267924
1716108661.7421415,4.603162447611491
1716108671.835889,4.599567413330078
1716108681.9062932,4.604013760884603
1716108691.9882567,4.599249203999837
1716108702.0572035,4.598250230153401
1716108712.1356144,4.595021565755208
1716108722.2116864,4.60160231590271
1716108732.2902467,4.5978405475616455
1716108742.3520403,4.596819798151652
1716108752.4148214,4.597351312637329
1716108762.482921,4.600375572840373
1716108772.5588558,4.5968226591746015
1716108782.6200922,4.596641540527344
1716108792.6925418,4.600357453028361
1716108802.792187,4.596027692159017
1716108812.8592412,4.599572420120239
1716108822.9335492,4.59564741452535
1716108832.994446,4.595268726348877
1716108843.053751,4.5953818162282305
1716108853.130246,4.595464706420898
1716108863.212473,4.594191471735637
1716108873.2842827,4.598514795303345
1716108883.3590934,4.594565947850545
1716108893.4183702,4.59382160504659
1716108903.5074613,4.586110432942708
1716108913.5894911,4.5969615777333575
1716108923.6643345,4.592951933542888
1716108933.9583874,4.597188313802083
1716108944.0381145,4.596932331720988
1716108954.1205246,4.596618731816609
1716108964.2030818,4.596805731455485
1716108974.2841434,4.595595359802246
1716108984.3583057,4.592075665791829
1716108994.4245236,4.595494826634725
1716109004.5033057,4.595442374547322
1716109014.595041,4.593133926391602
1716109024.6784992,4.591407299041748
1716109034.7386532,4.590997854868571
1716109044.802162,4.592752695083618
1716109054.8675783,4.591011603673299
1716109064.9861133,4.591902891794841
1716109075.061038,4.589792728424072
1716109085.124607,4.590789635976155
1716109095.18769,4.58889905611674
1716109105.2452214,4.589098374048869
1716109115.3037674,4.589313904444377
1716109125.3721144,4.589535395304362
1716109135.4500217,4.588577111562093
1716109145.5175984,4.589935064315796
1716109155.582982,4.587942838668823
1716109165.6507654,4.5912496248881025
1716109175.723775,4.587601025899251
1716109185.7875614,4.588810046513875
1716109195.8866212,4.5905899206797285
1716109205.9658692,4.586528857549031
1716109216.0365098,4.5878071784973145
1716109226.111799,4.585848569869995
1716109236.1823215,4.585892915725708
1716109246.2590864,4.585648934046428
1716109256.3293583,4.5849112669626875
1716109266.3948815,4.585369984308879
1716109276.4663098,4.585924386978149
1716109286.547061,4.5880318482716875
1716109296.629925,4.584408362706502
1716109306.70218,4.5854159990946455
1716109316.7791424,4.583250681559245
1716109326.937091,4.5841677983601885
1716109336.9997063,4.582831064860026
1716109347.0607173,4.584583044052124
1716109357.1267145,4.5859114329020185
1716109367.2061126,4.586740493774414
1716109377.2873561,4.583467562993367
1716109387.3488414,4.582433859507243
1716109397.4982235,4.564982573191325
1716109407.590432,4.586086750030518
1716109417.6671169,4.582446018854777
1716109427.7364037,4.585601727167766
1716109437.8098881,4.582707246144612
1716109447.8794365,4.585741758346558
1716109458.0597432,4.584845304489136
1716109468.1405056,4.585159540176392
1716109478.216653,4.584476629892985
1716109488.2868283,4.581121444702148
1716109498.352335,4.584189573923747
1716109508.422047,4.580872297286987
1716109518.4856396,4.583769241968791
1716109528.562072,4.583709796269734
1716109538.6431663,4.583715359369914
1716109548.7146454,4.5800146261851
1716109558.7723672,4.579452832539876
1716109568.838543,4.582871596018474
1716109578.9088776,4.579558293024699
1716109589.01527,4.582521756490071
1716109599.088219,4.578613519668579
1716109609.1555002,4.582321325937907
1716109619.2390964,4.582073052724202
1716109629.318753,4.58129342397054
1716109639.3979375,4.581432660420735
1716109649.47311,4.576680660247803
1716109659.5399368,4.580586671829224
1716109669.6133745,4.577131589253743
1716109679.6722915,4.576823552449544
1716109689.7322628,4.576540231704712
1716109699.7920167,4.5767026742299395
1716109709.860118,4.579973061879476
1716109719.9834979,4.579749743143718
1716109730.06413,4.579211314519246
1716109740.1341095,4.575601895650228
1716109750.2051294,4.576277732849121
1716109760.2935421,4.578804175059001
1716109770.375913,4.576234658559163
1716109780.446246,4.574624538421631
1716109790.5152538,4.580820639928182
1716109800.610242,4.576121727625529
1716109810.690341,4.577096700668335
1716109820.759159,4.573571443557739
1716109830.8243103,4.576872110366821
1716109840.8996632,4.573546965916951
1716109851.098423,4.57634441057841
1716109861.1845605,4.574905236562093
1716109871.3368237,4.562711636225383
1716109881.431543,4.575768868128459
1716109891.5134046,4.574758927027385
1716109901.599271,4.575743834177653
1716109911.6962998,4.572330951690674
1716109921.7867534,4.569691816965739
1716109931.8578503,4.57439653078715
1716109941.93161,4.5712253252665205
1716109952.0000489,4.573952913284302
1716109962.0748475,4.570568958918254
1716109972.142546,4.573488553365071
1716109982.240364,4.570268472035726
1716109992.30662,4.569678544998169
1716110002.3824475,4.5727574825286865
1716110012.4626324,4.570561567942302
1716110022.531066,4.569393475850423
1716110032.6012812,4.572475115458171
1716110042.6834068,4.5702870686848955
1716110052.757081,4.571692784627278
1716110062.8388374,4.571612278620402
1716110072.92319,4.571690479914348
1716110083.0018559,4.568435271581014
1716110093.0671203,3.0417765776316323
1716110108.1567016,4.5706915855407715
1716110118.2433636,4.567440668741862
1716110128.308863,4.5657854080200195
1716110138.3793705,4.570302406946818
1716110148.467947,4.570074796676636
1716110158.559023,4.569788773854573
1716110168.6401565,4.569523890813191
1716110178.714505,4.565949440002441
1716110188.7821743,4.569296677907308
1716110198.870721,4.5674082438151045
1716110208.9518645,4.564937512079875
1716110219.0182123,4.56508207321167
1716110229.0858276,4.568557024002075
1716110239.1610775,4.56490961710612
1716110249.392864,4.564895073572795
1716110259.456208,4.564036687215169
1716110269.5169628,4.564314444859822
1716110279.5774472,4.563828150431315
1716110289.6461356,4.567430893580119
1716110299.7229042,4.56398884455363
1716110309.7842646,4.562763929367065
1716110319.8443153,4.563143332799275
1716110329.9065697,4.562961260477702
1716110339.970974,4.562755107879639
1716110350.033657,4.562466939290364
1716110360.0952394,4.562113444010417
1716110370.1579058,4.561617453893025
1716110380.2489154,4.565232038497925
1716110390.3231447,4.561584870020549
1716110400.3875167,4.561958312988281
1716110410.4512203,4.560654401779175
1716110420.5113223,4.560625473658244
1716110430.5710113,4.560186147689819
1716110440.6365287,4.560023387273152
1716110450.7150857,4.563626766204834
1716110460.8043385,4.56312362353007
1716110470.8764203,4.5592360496521
1716110480.935178,4.559252580006917
1716110491.0039673,4.563870112101237
1716110501.0826046,4.55895471572876
1716110511.2886803,4.561852773030599
1716110521.3711536,4.55806024869283
1716110531.4433718,4.557854334513347
1716110541.5148191,4.557415723800659
1716110551.586212,4.557423194249471
1716110561.6552448,4.557064135869344
1716110571.7339756,4.561166127522786
1716110581.8296878,4.560247262318929
1716110591.914322,4.556862990061442
1716110601.985367,4.555858055750529
1716110612.0646298,4.559293905893962
1716110622.155264,4.558146556218465
1716110632.233032,4.555806795756022
1716110642.3228428,4.555751959482829
1716110652.4230707,4.550559918085734
1716110662.5149376,4.555334091186523
1716110672.5826185,4.558905045191447
1716110682.662407,4.557207028071086
1716110692.737641,4.556716521581014
1716110702.814334,4.558176914850871
1716110712.8955355,4.5575950145721436
1716110722.969887,4.55405855178833
1716110733.0286484,4.553432782491048
1716110743.0880659,4.553645372390747
1716110753.1625712,4.555692354838054
1716110763.24584,4.556401173273723
1716110773.487856,4.546252965927124
1716110783.5531762,4.548214673995972
1716110793.622352,4.546065966288249
1716110803.6896093,4.549246470133464
1716110813.7739174,4.549206972122192
1716110823.8538492,4.545560359954834
1716110833.9164238,4.544984499613444
1716110843.979988,4.54685918490092
1716110854.0526514,4.545050303141276
1716110864.1149578,4.544664144515991
1716110874.1801805,4.547579924265544
1716110884.2515976,4.54375942548116
1716110894.3103554,4.543911616007487
1716110904.3784015,4.543510357538859
1716110914.4590569,4.5507627328236895
1716110924.5324337,4.549594481786092
1716110934.6010878,4.54814600944519
1716110944.6683295,4.549393097559611
1716110954.738713,4.552822271982829
1716110964.8293924,4.545783360799153
1716110974.9002323,4.548718134562175
1716110984.963005,4.54843266805013
1716110995.0358808,4.548994700113933
1716111005.1149025,4.550463517506917
1716111015.1872737,4.548070510228475
1716111025.2542858,4.547317028045654
1716111035.4475524,4.54792841275533
1716111045.523864,4.550928513209025
1716111055.6129959,4.547058502833049
1716111065.6751926,4.546630223592122
1716111075.738814,4.546214818954468
1716111085.806842,4.550265947977702
1716111095.8829014,4.546187957127889
1716111105.9448812,4.545616388320923
1716111116.0059412,4.545665423075358
1716111126.0741389,4.548853000005086
1716111136.1492841,4.545337359110515
1716111146.2141504,4.546872854232788
1716111156.2966783,4.5466461181640625
1716111166.3876371,4.543991645177205
1716111176.4569957,4.5480406284332275
1716111186.5339653,4.544020891189575
1716111196.6018705,4.547034581502278
1716111206.6843688,4.5467604001363116
1716111216.7578328,4.542957464853923
1716111226.8189077,4.54310957590739
1716111236.888614,4.546449184417725
1716111246.9655902,4.542501926422119
1716111257.0374403,4.54591965675354
1716111267.1120813,4.542218446731567
1716111277.173771,4.541990915934245
1716111287.239478,4.540228446324666
1716111297.4308279,4.540963490804036
1716111307.4957693,4.544408321380615
1716111317.5723193,4.541383584340413
1716111327.6324425,4.540989637374878
1716111337.7057426,4.5384078820546465
1716111347.7724125,4.540484189987183
1716111357.8329573,4.540012756983439
1716111367.8927753,4.539692401885986
1716111377.9543836,4.539888938268025
1716111388.0145473,4.539683898289998
1716111398.07533,4.5390388170878095
1716111408.1342802,4.538772980372111
1716111418.2007287,4.542433738708496
1716111428.3043268,4.5388392607371015
1716111438.3635318,4.538666009902954
1716111448.4375734,4.540524244308472
1716111458.5216687,4.541663249333699
1716111468.5962174,4.538384596506755
1716111478.6593714,4.537972927093506
1716111488.719818,4.537971576054891
1716111498.7818375,4.5374399820963545
1716111508.8486478,4.54063097635905
1716111518.9239142,4.536987940470378
1716111528.9848535,4.537254095077515
1716111539.050595,4.5351308186848955
1716111549.1118882,4.536112944285075
1716111559.3405237,4.535831530888875
1716111569.407378,4.535420099894206
1716111579.4714015,4.5351526737213135
1716111589.534003,4.534858624140422
1716111599.5964649,4.534554640452067
1716111609.6594565,4.53445307413737
1716111619.7229328,4.534261544545491
1716111629.7870502,4.534306128819783
1716111639.858525,4.537094036738078
1716111649.9437273,4.533617734909058
1716111660.0225928,4.532191753387451
1716111670.0996087,4.536366939544678
1716111680.17811,4.532899697621663
1716111690.255371,4.53317125638326
1716111700.3151658,4.532747586568196
1716111710.3797557,4.536157846450806
1716111720.4495106,4.53218150138855
1716111730.505351,4.531797170639038
1716111740.5677273,4.535380283991496
1716111750.638447,4.5316072305043535
1716111760.6959658,4.531554460525513
1716111770.7523708,4.531108061472575
1716111780.8087394,4.530881563822429
1716111790.8659441,4.530596733093262
1716111800.920512,4.530354181925456
1716111810.9844837,4.533635059992473
1716111821.1830559,4.53029203414917
1716111831.2392483,4.529423952102661
1716111841.304243,4.533144632975261
1716111851.3811643,4.532620827356975
1716111861.4509993,4.528628905614217
1716111871.5064328,4.528720299402873
1716111881.5631583,4.528696934382121
1716111891.6207855,4.528614282608032
1716111901.6777909,4.528099060058594
1716111911.7419243,4.53096588452657
1716111921.8198273,4.531697511672974
1716111931.8911808,4.528029998143514
1716111941.9489307,4.527676582336426
1716111952.0308151,4.528008619944255
1716111962.0925434,4.527042706807454
1716111972.1565456,4.526806354522705
1716111982.2211208,4.526567618052165
1716111992.286113,4.525381803512573
1716112002.3488262,4.52571702003479
1716112012.410225,4.525535504023234
1716112022.477,4.524907112121582
1716112032.5387135,4.5254019896189375
1716112042.6010735,4.5252259572347
1716112052.7038393,4.517791986465454
1716112062.7699459,4.524477481842041
1716112072.8322544,4.524679501851399
1716112082.9184678,4.52410101890564
1716112092.9800212,4.523966153462728
1716112103.0398452,4.524302164713542
1716112113.102621,4.5234694480896
1716112123.162779,4.523346026738484
1716112133.230566,4.526965618133545
1716112143.308328,4.521619955698649
1716112153.3768225,4.52276078859965
1716112163.4442766,4.525893131891887
1716112173.527178,4.525694131851196
1716112183.6087303,4.525454680124919
1716112193.6823719,4.521837552388509
1716112203.747039,4.520580132802327
1716112214.120701,4.520967245101929
1716112224.1817725,4.521498839060466
1716112234.2429924,4.520719051361084
1716112244.3102531,4.5240349769592285
1716112254.3925257,4.519834756851196
1716112264.4669425,4.520604769388835
1716112274.5420487,4.5224026044209795
1716112284.6259825,4.522974491119385
1716112294.7012908,4.519307295481364
1716112304.7614765,4.519436518351237
1716112314.8252857,4.520809094111125
1716112324.8929322,4.518770694732666
1716112334.9620273,4.522267897923787
1716112345.0728073,4.518131971359253
1716112355.1346815,4.521243492762248
1716112365.2044728,4.517509539922078
1716112375.2604544,4.518048286437988
1716112385.3180263,4.5173499584198
1716112395.376311,4.517385562260945
1716112405.433653,4.517079989115397
1716112415.4943979,4.51822813351949
1716112425.556304,4.516263484954834
1716112435.6264718,4.513477961222331
1716112445.6903636,4.51656715075175
1716112455.7552996,4.519844611485799
1716112465.830888,4.515716155370076
1716112475.910946,4.515674750010173
1716112485.9779377,4.518896261850993
1716112496.053593,4.514829794565837
1716112506.1154034,4.514975309371948
1716112516.1824207,4.518527428309123
1716112526.257005,4.514220396677653
1716112536.3184347,4.5139321486155195
1716112546.3783188,4.51409109433492
1716112556.4457824,4.516945997873942
1716112566.5190055,4.513667821884155
1716112576.5799077,4.5132739543914795
1716112586.6491287,4.516622066497803
1716112596.7288973,4.516280810038249
1716112606.9402199,4.516091505686442
1716112617.014466,4.512377897898356
1716112627.076176,4.512344598770142
1716112637.1436737,4.515126307805379
1716112647.253603,4.504849990208943
1716112657.3268225,4.514842669169108
1716112667.4517448,4.4988298416137695
1716112677.5434284,4.5143295129140215
1716112687.6437016,4.504392385482788
1716112697.7264564,4.514395554860433
1716112707.8076894,4.513742844263713
1716112717.8900154,4.513321399688721
1716112727.9700928,4.513595422108968
1716112738.20703,4.509705146153768
1716112748.275904,4.508247534434001
1716112758.34707,4.512742122014363
1716112768.428775,4.51228666305542
1716112778.5084531,4.510220289230347
1716112788.57409,4.508669217427571
1716112798.6426365,4.512036085128784
1716112808.7266324,4.512206792831421
1716112818.8036067,4.508517901102702
1716112828.8735173,4.511366844177246
1716112838.9884427,4.517934958140056
1716112849.0704556,4.507464329401652
1716112859.141119,4.508684396743774
1716112869.247391,4.510748704274495
1716112879.3281136,4.510528723398845
1716112889.4086711,4.5093826452891035
1716112899.491782,4.509770472844441
1716112909.5694172,4.506676594416301
1716112919.64341,4.509612083435059
1716112929.7170303,4.505663156509399
1716112939.7772143,4.505216836929321
1716112949.8492992,4.498080809911092
1716112959.9943817,4.5171535809834795
1716112970.0736856,4.508096853892009
1716112980.145984,4.505847613016765
1716112990.28004,4.526887098948161
1716113000.6368845,4.491521596908569
1716113010.8008173,4.4968955516815186
1716113020.8892467,4.504033803939819
1716113031.0146954,4.514389753341675
1716113041.0980742,4.504449208577474
1716113051.2017138,4.50385053952535
1716113061.3007243,4.510122696558635
1716113071.4015539,4.5010693073272705
1716113081.4692574,4.502551078796387
1716113091.5669107,4.51957901318868
1716113101.713049,4.502292633056641
1716113111.7943103,4.505975723266602
1716113121.8910007,4.491776863733928
1716113132.1636286,4.501686414082845
1716113142.3695748,4.477236429850261
1716113152.4281101,4.500965595245361
1716113162.4909942,4.504025936126709
1716113172.5625887,4.50031050046285
1716113182.6191454,4.499976396560669
1716113192.6789653,4.500234683354695
1716113202.741205,4.501092910766602
1716113212.8090706,4.501089970270793
1716113222.8971431,4.505845467249553
1716113232.9816015,4.5031014283498125
1716113243.067587,4.4935925006866455
1716113253.1448376,4.500881512959798
1716113263.2803373,4.490814447402954
1716113273.362666,4.502016146977742
1716113283.5138628,4.4846571286519366
1716113293.656243,4.495517094930013
1716113303.7631598,4.501871506373088
1716113313.8439846,4.494388182957967
1716113323.9106758,4.498627821604411
1716113333.9708717,4.4969362417856855
1716113344.029501,4.496404727300008
1716113354.0877163,4.496484835942586
1716113364.1521168,4.499579747517903
1716113374.2275798,4.496398528416951
1716113384.3487797,4.510883887608846
1716113394.649379,4.49785312016805
1716113404.845292,4.529263973236084
1716113414.9821022,4.4984549681345625
1716113425.0627282,4.498694737752278
1716113435.138523,4.494679609934489
1716113445.201009,4.496556123097737
1716113455.2820132,4.489278157552083
1716113465.3653061,4.494230190912883
1716113475.4477863,4.495951970418294
1716113485.5185025,4.494510809580485
1716113495.5863268,4.494095643361409
1716113505.6524136,4.4931440353393555
1716113515.7322838,4.493507941563924
1716113525.83612,4.494224389394124
1716113535.9124439,4.491087595621745
1716113546.0079262,4.500063021977742
1716113556.0985887,4.495619535446167
1716113566.1811886,4.49511996905009
1716113576.2640684,4.4953828652699785
1716113586.3466082,4.489836851755778
1716113596.411293,4.491879463195801
1716113606.4847395,4.494701703389485
1716113616.567895,4.493977228800456
1716113626.643617,4.490435520807902
1716113636.7054892,4.4903426965077715
1716113646.775876,4.494126081466675
1716113657.1133022,4.489923477172852
1716113667.1847525,4.493417024612427
1716113677.2678406,4.491887966791789
1716113687.4358788,4.45847765604655
1716113697.6743345,4.489136139551799
1716113707.7452,4.491161028544108
1716113717.8176422,4.488703568776448
1716113727.8920538,4.489736398061116
1716113737.9894438,4.492446819941203
1716113748.0619144,4.488097667694092
1716113758.1376112,4.485255002975464
1716113768.2335186,4.490760167439778
1716113778.3118007,4.487474997838338
1716113788.505925,4.486903826395671
1716113798.5754023,4.490349928538005
1716113808.6549084,4.489253600438436
1716113818.7297013,4.4891025225321455
1716113828.8109913,4.489436149597168
1716113838.972847,4.472275972366333
1716113849.034998,4.485878308614095
1716113859.106087,4.486531496047974
1716113869.186083,4.485672314961751
1716113879.245926,4.485312620798747
1716113889.375602,4.474681536356608
1716113899.4516385,4.4871506690979
1716113909.5273418,4.486342906951904
1716113919.726951,4.4834005037943525
1716113929.7940953,4.486288388570149
1716113939.871907,4.484738111495972
1716113949.945325,4.485950946807861
1716113960.0259247,4.478651920954387
1716113970.1018307,4.48524538675944
1716113980.2604115,4.470903952916463
1716113990.3347235,4.481108029683431
1716114000.394888,4.4802760283152265
1716114010.4639175,4.479110558827718
1716114020.524704,4.480737368265788
1716114030.5876923,4.4787014325459795
1716114040.6467812,4.480201085408528
1716114050.7526522,4.483864625295003
1716114060.8206072,4.481518665949504
1716114070.8963253,4.480985562006633
1716114080.9624748,4.480944474538167
1716114091.0272853,4.479751189549764
1716114101.0926285,4.480033795038859
1716114111.1569703,4.4813017050425215
1716114121.2465496,4.469940265019734
1716114131.3488102,4.4796217282613116
1716114141.4112997,4.479526201883952
1716114151.475879,4.479621887207031
1716114161.5719995,4.473389307657878
1716114171.6331785,4.4792046546936035
1716114181.7123976,4.478354771931966
1716114191.7789314,4.478612105051677
1716114201.851497,4.479240496953328
1716114211.973766,4.475621302922566
1716114222.0472305,4.480269908905029
1716114232.1341383,4.4812586307525635
1716114242.2188332,4.479092439015706
1716114252.2948906,4.477626244227092
1716114262.3728943,4.478176514307658
1716114272.498581,4.445728540420532
1716114282.7383785,4.500905116399129
1716114292.914649,4.4758492310841875
1716114302.9899943,4.4756386280059814
1716114313.1905699,4.479178428649902
1716114323.2846553,4.484129269917806
